id,first_name,second_name,web_name,status,news,now_cost,selected_by_percent,form,event_points,cost_change_event,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
338,Rodrigo,Muniz Carvalho,Muniz,a,,5.5,2.3,2.7,1,0,22507,25491,0.5,1.5,3.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13892.0,15505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,Kevin,Santos Lopes de Macedo,Kevin,a,,6.0,0.0,0.0,0,0,1294,276,0.0,0.0,2.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Illan,Meslier,Meslier,a,,4.4,0.6,0.0,0,-1,660,4046,0.0,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Jayden,Bogle,Bogle,a,,4.5,0.2,3.7,6,0,1320,796,0.8,2.4,3.2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Pascal,Struijk,Struijk,a,,4.5,0.4,4.7,6,0,2679,2218,1.0,3.1,4.2,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752.0,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,Jaka,Bijol,Bijol,a,,4.0,0.2,0.0,0,0,452,1746,0.0,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Trey,Nyoni,Nyoni,a,,4.4,0.2,0.0,0,0,4802,3952,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,2356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,Nico,González Iglesias,N.Gonzalez,a,,6.0,0.1,1.3,0,0,728,1299,0.2,0.7,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,Fabian,Schär,Schär,a,,5.5,2.8,5.0,6,0,21961,8296,0.9,2.7,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13471.0,5619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,Sven,Botman,Botman,a,,4.9,0.4,2.7,8,0,4025,2293,0.6,1.6,3.2,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499.0,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
